444.8884 326.5335 
439.1135 328.0264 
430.1373 329.5432 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
364.1552 332.287 
354.1996 331.4116 
343.6013 328.562 
336.4576 324.8094 
330.1248 319.6253 
325.2061 313.6028 
322.2303 306.5671 
320.7642 298.1566 
320.1371 288.9435 
320.5663 278.492 
NaN NaN 
NaN NaN 
NaN NaN 
324.6029 229.712 
326.025 219.0181 
327.6269 210.5179 
330.4322 203.6967 
334.8794 197.9834 
340.6822 193.2511 
348.3071 188.8652 
357.6541 184.7319 
NaN NaN 
NaN NaN 
390.8268 173.3204 
NaN NaN 
413.0995 171.2321 
423.5296 171.1723 
433.5315 172.5212 
442.2867 175.1205 
449.9034 179.0984 
456.6075 185.0661 
462.4117 192.9414 
466.8577 203.1231 
NaN NaN 
NaN NaN 
474.417 239.9506 
476.2506 251.3051 
NaN NaN 
NaN NaN 
474.8439 286.7111 
472.7228 295.8233 
469.5238 304.4446 
465.2299 311.1984 
459.912 315.3807 
453.6054 317.768 
446.7697 318.1792 
439.923 317.3106 
429.9389 315.5887 
NaN NaN 
410.4609 309.3968 
NaN NaN 
390.9438 300.2962 
NaN NaN 
372.757 288.5131 
368.0489 283.185 
364.2125 278.9538 
361.5412 276.0208 
360.7852 274.716 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
375.1624 300.5464 
374.9375 300.6883 
374.9658 300.7165 
374.9727 300.7663 
374.9574 300.7278 
374.9548 300.7693 
374.9353 300.7618 
374.9117 300.5435 
374.633 298.7531 
374.264 295.2521 
373.907 291.6927 
373.5043 289.0439 
373.3156 286.1028 
373.2367 280.4924 
373.77 273.7305 
374.9904 267.3375 
376.0437 262.488 
376.6635 259.3433 
377.4164 256.2097 
378.0998 253.635 
378.414 252.6609 
378.6554 252.6905 
379.7417 253.5651 
381.7593 255.6365 
383.8424 259.0565 
385.1025 262.231 
385.6619 264.7133 
386.1955 267.422 
387.4514 270.0539 
387.9008 272.5088 
387.6748 274.2316 
387.6902 274.5535 
387.7157 274.5535 
387.6868 274.5922 
387.682 274.6288 
387.7024 274.5613 
387.6956 274.492 
387.702 274.5199 
387.7075 274.5535 
387.7025 274.6021 
387.6999 274.5928 
387.6914 274.5109 
387.6808 274.5304 
387.6983 274.5412 
387.71 274.4007 
386.9411 274.9221 
383.8515 279.191 
379.9126 285.8983 
377.043 291.1721 
373.9883 295.6061 
368.6748 303.6779 
363.41 311.0148 
356.7731 318.2716 
352.0751 322.3423 
348.8839 326.2768 
344.6279 329.3499 
342.1566 330.6267 
340.5873 329.9661 
338.3256 328.0103 
335.4448 325.3422 
332.2851 322.3864 
327.923 318.526 
322.8369 313.0062 
317.491 306.6877 
312.5278 300.737 
307.7516 294.8299 
303.0628 289.3801 
297.5784 286.0065 
291.8244 285.4265 
286.1392 285.3227 
279.7561 284.3941 
273.5555 282.8419 
268.5753 280.3062 
264.7419 276.8024 
261.222 272.7211 
257.4874 268.4461 
254.9805 263.5219 
252.2849 257.4396 
248.5532 250.8082 
243.6634 245.331 
238.7881 242.0397 
235.5975 239.0594 
234.0191 236.9682 
233.5744 236.3764 
233.6067 236.344 
233.5775 236.4211 
233.5837 236.3741 
233.5604 236.4314 
233.154 237.3574 
232.3484 239.5746 
231.8941 241.9982 
232.6185 245.1005 
234.7058 248.0646 
236.5869 250.8477 
238.1666 254.1029 
239.9061 257.3549 
241.4159 258.9108 
242.5746 259.0013 
243.1323 258.4456 
242.6199 257.9615 
241.2951 257.791 
241.2778 257.1954 
242.4077 255.0097 
243.7396 252.8406 
244.4564 251.5193 
244.5337 251.4317 
244.5469 251.4463 
244.544 251.4315 
244.5473 251.3828 
244.5327 251.4049 
244.5473 251.4185 
244.5083 251.3986 
244.5163 251.4272 
244.5342 251.4054 
244.5192 251.3823 
244.5377 251.4295 
244.5344 251.402 
244.508 251.3803 
244.5038 251.3891 
244.5269 251.3938 
244.5532 251.4407 
244.5242 251.4357 
244.1469 251.4734 
242.4877 251.8028 
242.7035 253.8192 
249.4092 257.7845 
255.6871 259.6099 
258.8351 261.4211 
259.5942 263.8624 
259.1555 266.7255 
256.138 269.5326 
249.8508 272.9041 
241.8378 276.4518 
235.8859 279.1901 
227.174 281.0283 
216.924 281.4777 
207.2005 280.8128 
198.3935 279.4471 
NaN NaN 
178.0333 276.1526 
170.3882 274.6867 
162.3789 273.0391 
154.6688 271.8221 
148.6115 271.5431 
143.2908 271.4823 
138.1717 269.9857 
134.4556 266.9274 
132.9362 262.3553 
132.8338 255.2225 
134.4077 245.6707 
NaN NaN 
139.005 225.2447 
141.3316 215.5471 
144.4345 206.2349 
149.0959 198.4689 
154.803 192.3693 
161.2477 187.7492 
169.1115 184.2124 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
475.5534 279.9818 
478.5598 290.8001 
NaN NaN 
478.1511 311.6929 
475.6165 320.4101 
472.2431 326.8336 
466.7266 332.2134 
461.3639 334.4131 
454.7669 334.433 
445.9492 333.3812 
435.8354 332.1945 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
223.7726 280.774 
217.7142 276.2052 
214.3442 271.9786 
212.4073 267.6327 
NaN NaN 
209.5137 259.09 
NaN NaN 
212.2786 250.5773 
213.5055 246.3761 
213.8187 242.8772 
212.4188 239.297 
211.207 236.6755 
211.002 235.9562 
211.0325 235.8948 
211.1258 235.9332 
211.8499 235.924 
213.4876 235.7502 
NaN NaN 
NaN NaN 
NaN NaN 
221.4035 235.3594 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
228.5334 235.8216 
231.0778 235.8302 
234.5847 235.7006 
238.0033 235.6874 
242.2659 235.6065 
248.2324 235.4095 
255.0784 235.0536 
262.6911 234.3636 
271.1691 234.5515 
NaN NaN 
289.7513 241.3446 
299.7898 243.897 
309.3868 245.7488 
319.8576 248.6119 
329.5892 250.6904 
338.7924 252.2643 
346.8047 253.2836 
353.6361 254.0485 
360.5743 254.6802 
367.8765 255.0984 
375.1114 255.2708 
381.1346 255.2968 
386.7844 255.0335 
392.9816 254.1667 
399.1809 253.1143 
405.7148 251.0388 
411.7698 248.3047 
416.5832 245.3785 
420.656 241.2374 
424.4842 235.6903 
428.5397 230.1587 
432.6259 226.1074 
436.7477 224.0079 
440.7199 223.813 
445.0783 225.6056 
450.1797 229.4795 
455.283 235.9719 
459.7839 244.5592 
NaN NaN 
465.726 267.0885 
467.0362 277.212 
467.1938 287.6754 
466.1296 296.6235 
464.104 303.7713 
461.0447 309.4852 
456.9661 314.8195 
452.127 319.0512 
446.6802 322.2891 
440.3305 325.436 
433.696 327.5967 
428.9738 327.3241 
425.3441 324.4808 
422.3627 318.9399 
420.84 310.1064 
420.4142 301.6264 
421.0374 287.4066 
NaN NaN 
NaN NaN 
420.3371 252.5527 
418.8378 241.9923 
416.3231 232.427 
412.317 225.2388 
406.6041 220.6728 
399.356 219.3825 
390.8716 221.7763 
381.9199 228.0581 
NaN NaN 
NaN NaN 
NaN NaN 
352.7113 272.6991 
347.4374 283.4001 
343.2735 290.6796 
340.8531 292.7741 
339.5593 291.7854 
337.451 287.18 
335.9616 278.3094 
335.4005 267.5275 
334.6534 256.667 
NaN NaN 
330.7855 236.9504 
327.2365 231.1015 
322.739 227.6964 
317.243 226.7354 
311.3277 228.6978 
305.4714 234.0649 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
272.1739 294.0011 
267.9483 299.7859 
265.4059 300.3755 
262.7635 298.11 
259.5057 292.5022 
256.5856 284.135 
253.2831 275.3267 
248.1911 267.1795 
242.0464 261.2285 
235.6495 256.9072 
227.7838 253.9213 
219.0984 251.681 
213.2182 250.1385 
210.7742 249.6635 
210.0854 249.5439 
210.0245 249.4738 
210.2754 249.3579 
211.0941 249.3656 
214.7074 249.7987 
221.025 250.3363 
232.1912 251.2039 
244.4597 252.1467 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
492.2099 281.3242 
502.4349 281.5454 
507.6525 280.6887 
510.2244 279.3614 
509.6613 278.0775 
505.813 276.5503 
498.2407 274.9423 
486.52 273.2772 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
160.8131 242.4015 
150.6715 243.2833 
144.3934 244.7408 
140.2725 246.3545 
137.9812 247.5245 
137.0761 248.5908 
137.2051 249.5118 
138.2448 250.6993 
139.7501 253.6224 
141.2768 258.1787 
142.606 265.1674 
143.2628 274.6799 
143.7746 284.4328 
144.9853 292.2133 
146.7438 296.2189 
148.4842 296.556 
150.667 294.3182 
153.1151 288.5059 
156.3787 277.4054 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
205.5873 192.038 
214.3723 189.3284 
223.3446 189.6149 
232.4818 192.8805 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
NaN NaN 
289.5224 288.0043 
295.267 294.9844 
302.693 299.771 
312.1043 302.7592 
321.0088 304.0576 
335.4552 304.8839 
345.0639 304.6185 
359.5388 303.1462 
371.2761 300.934 
379.631 299.1968 
384.6855 298.3261 
386.8405 298.3891 
386.8278 298.4508 
385.6498 298.5864 
384.0569 298.0928 
383.667 297.2396 
383.6232 297.1292 
383.653 297.1164 
383.6227 297.2052 
383.632 297.2619 
383.6245 297.2332 
383.6463 297.1583 
383.6505 297.1035 
383.6114 297.1737 
383.6215 297.208 
383.6247 297.1934 
383.6464 297.2126 
383.6288 297.1934 
383.634 297.1817 
383.646 297.1521 
383.6296 297.1455 
383.6122 297.1945 
383.6246 297.2293 
383.6378 297.2089 
383.6599 297.1484 
383.6205 297.1328 
383.6255 297.1833 
383.6263 297.2104 
383.634 297.1975 
383.6399 297.1572 
383.6223 297.1809 
383.6437 297.1809 
383.6252 297.2043 
383.611 297.1595 
383.6396 297.1334 
383.6485 297.1669 
383.6511 297.1694 
383.6431 297.1737 
383.6401 297.152 
383.6201 297.1739 
383.6039 297.1517 
383.6095 297.133 
383.6428 297.1435 
383.6399 297.1874 
383.6493 297.2088 
383.6316 297.2025 
383.6482 297.1453 
383.6402 297.1292 
383.6558 297.1619 
383.6536 297.2108 
383.6747 297.2067 
383.648 297.1768 
383.6079 297.1385 
383.6398 297.1656 
383.6247 297.1687 
383.6482 297.1691 
383.6375 297.22 
383.6419 297.1785 
383.5993 297.1889 
383.6089 297.151 
383.6193 297.1429 
383.6346 297.1946 
383.6542 297.2271 
383.6346 297.232 
383.6321 297.1759 
383.6174 297.1538 
383.6382 297.1631 
383.6245 297.1948 
383.6313 297.2034 
383.6261 297.1994 
383.637 297.1866 
383.6241 297.1611 
383.6149 297.1648 
383.6245 297.1744 
383.6256 297.189 
383.6405 297.2014 
383.6314 297.2034 
383.6476 297.1673 
383.6401 297.1641 
383.6259 297.1809 
383.6191 297.2035 
383.6518 297.2167 
383.6211 297.1745 
383.6651 297.1602 
383.6367 297.1804 
383.6499 297.2039 
383.6151 297.1746 
383.6466 297.1873 
383.652 297.1609 
383.6342 297.2042 
383.6529 297.2001 
383.6362 297.1765 
383.641 297.1587 
383.6203 297.175 
383.629 297.1829 
383.6576 297.1814 
383.6361 297.1787 
383.6501 297.187 
383.6274 297.1868 
383.6186 297.18 
383.6246 297.1524 
383.6304 297.1719 
383.6372 297.1797 
383.6195 297.2251 
383.644 297.1765 
383.6118 297.1558 
383.6386 297.1614 
383.6177 297.1534 
383.6474 297.1931 
383.6386 297.189 
383.6302 297.1912 
383.6506 297.1684 
383.6413 297.1592 
383.6253 297.16 
383.6509 297.1643 
383.6395 297.1927 
383.6618 297.2145 
383.6367 297.1959 
383.6282 297.1571 
383.6319 297.1462 
383.6332 297.1768 
383.645 297.1793 
383.6625 297.1743 
383.6337 297.1461 
383.62 297.1684 
383.6237 297.1326 
383.6439 297.1483 
383.6539 297.1825 
383.6459 297.1837 
383.6586 297.1912 
383.6438 297.1413 
383.6564 297.1638 
383.6352 297.166 
383.6228 297.1687 
383.6489 297.176 
383.6651 297.1763 
383.6315 297.1643 
383.6398 297.1682 
383.6357 297.173 
383.6398 297.1578 
383.6201 297.1515 
383.6655 297.1599 
383.6591 297.1904 
383.6621 297.1714 
383.6256 297.1821 
383.6427 297.1605 
383.6212 297.1621 
383.6636 297.1672 
383.6229 297.1933 
383.6483 297.1797 
383.6487 297.1885 
383.6241 297.2022 
383.648 297.1475 
383.621 297.1683 
383.6366 297.1843 
383.6117 297.2264 
383.6403 297.1762 
383.6474 297.1537 
383.6273 297.1916 
383.6334 297.1771 
383.6164 297.1747 
383.6158 297.164 
383.643 297.2164 
383.6056 297.195 
383.64 297.1746 
383.6343 297.1505 
383.598 297.152 
383.6421 297.2211 
383.6401 297.1823 
383.6554 297.1638 
383.6232 297.1464 
383.6461 297.2356 
383.5661 297.1736 
383.6604 297.0984 
383.6621 297.1492 
383.6048 297.3223 
383.6233 297.2688 
383.6712 297.0165 
383.6212 297.0788 
383.6394 297.2664 
383.5736 297.4156 
383.6564 297.1336 
383.637 296.904 
383.6755 297.1444 
383.5846 297.4008 
383.5863 297.3569 
383.6443 297.0803 
383.659 296.9463 
383.6176 297.1808 
383.5966 297.3857 
383.6394 297.242 
383.6464 297.0727 
383.6314 297.1059 
383.6239 297.2336 
383.6193 297.2676 
383.6514 297.1641 
383.6656 297.1383 
383.6469 297.2451 
383.6283 297.2838 
383.6005 297.1685 
383.6303 297.1548 
383.6348 297.2515 
383.6212 297.37 
383.6395 297.3158 
383.6382 297.2256 
383.6394 297.2153 
383.6244 297.2939 
383.6313 297.3044 
383.6073 297.3154 
383.6694 297.2668 
383.6271 297.2664 
383.628 297.2881 
383.6335 297.2425 
383.6418 297.2203 
383.6459 297.231 
383.6573 297.2443 
383.6437 297.2884 
383.6731 297.2376 
383.6294 297.1611 
383.6533 297.1786 
383.6617 297.255 
383.6357 297.2872 
383.6111 297.2408 
383.674 297.1915 
383.6671 297.195 
383.639 297.262 
383.6277 297.2254 
383.6468 297.1739 
383.6384 297.1544 
383.6547 297.2319 
383.6491 297.2172 
383.6451 297.1592 
383.6409 297.1599 
383.6603 297.1884 
383.6208 297.2451 
383.6654 297.2219 
383.6399 297.1145 
383.6341 297.1531 
383.6407 297.1839 
383.63 297.1944 
383.6516 297.1738 
383.643 297.1403 
383.6535 297.1977 
383.6539 297.2359 
383.6674 297.1646 
383.6523 297.1469 
383.6411 297.1862 
383.6478 297.2254 
383.6424 297.2351 
383.6523 297.1675 
383.6048 297.1721 
383.6156 297.2055 
383.6122 297.2262 
383.6056 297.1758 
383.649 297.1623 
